EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,BackAzimuth,EpicentralDistance,HypocentralDistance,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_ry,GC2_rx,GC2_ry0,GC2_U,GC2_T,Network,DataProvider,StationCode,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,SourceFile,StationID,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,ZLowpass,ZHighpass,PGA,PGV,"PSA(T=0.3000, D=0.050)","PSA(T=0.6000, D=0.050)","PSA(T=1.0000, D=0.050)","PSA(T=3.0000, D=0.050)"
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,150.63,50.18,50.45,49.31,0.46,49.14,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,GRA,Grapevine Ranger Station,36.99608,-117.36621,689.00,100,CI.GRA..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.GRA..HH,37.50000,0.03813,37.50000,0.03813,37.50000,0.03332,3.58786710E-01,1.50766710E-01,9.79440780E-01,1.75893580E-01,1.55042310E-01,1.94127510E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,341.03,208.20,208.61,207.20,0.47,207.16,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,HEC,Hector,34.82940,-116.33500,920.00,100,CI.HEC..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.HEC..HH,20.92549,0.03332,20.92549,0.03332,18.55654,0.03332,9.84733040E-02,6.91950220E-02,3.19756860E-01,1.79300190E-01,1.01502520E-01,8.95306790E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,327.45,323.72,324.05,322.70,0.47,322.68,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,IRM,Iron Mountain,34.15738,-115.14513,567.00,100,CI.IRM..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.IRM..HH,16.45578,0.05468,16.45578,0.05468,16.45578,0.04049,2.26898350E-02,1.46469610E-02,8.01945650E-02,2.89108350E-02,1.12485170E-02,2.00920430E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,49.67,162.32,162.31,161.32,0.47,161.27,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,ISA,Isabella,35.66278,-118.47403,873.00,100,CI.ISA..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.ISA..HH,37.02744,0.03332,37.02744,0.03332,37.50000,0.03332,1.72992210E-02,1.11663090E-02,3.48597980E-02,1.11476540E-02,4.98039400E-03,2.24750780E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,49.71,197.99,197.94,196.98,0.47,196.94,0.48,nan,nan,nan,nan,nan,CI,NCEDC,KRV1,Kern River P P #1,35.45962,-118.77905,314.90,100,CI.KRV1..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.KRV1..HH,11.47580,0.04849,11.47580,0.04849,11.82572,0.09389,1.81651270E-02,4.88392780E-03,1.39449040E-02,5.74305130E-03,3.09086360E-03,1.19872120E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,31.94,211.49,211.74,210.48,0.47,210.44,0.48,nan,nan,nan,nan,nan,CI,NCEDC,LDR,Leduc Ranch,34.99060,-118.34156,1119.80,100,CI.LDR..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.LDR..HH,19.70545,0.04566,19.70545,0.04566,19.12237,0.06166,1.19187830E-02,9.91147960E-03,3.62065530E-02,1.51573160E-02,1.51577850E-02,2.27355410E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,16.30,192.91,193.33,191.91,0.47,191.87,0.48,nan,nan,nan,nan,nan,CI,NCEDC,LMR2,Leuhmann Ridge Extension,34.93439,-117.69629,964.00,100,CI.LMR2..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.LMR2..HH,24.31637,0.03332,24.31637,0.03332,26.60925,0.03332,1.44821020E-02,8.22976830E-03,4.60217560E-02,3.36147230E-02,1.69234000E-02,1.59079450E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,40.73,276.01,276.13,274.99,0.47,274.96,0.48,nan,nan,nan,nan,nan,CI,NCEDC,LMY,Lockwood Valley Maintenance Yard,34.73316,-119.10391,1575.00,100,CI.LMY..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.LMY..HH,11.82572,0.05807,11.82572,0.05807,12.55790,0.05807,5.36705050E-03,1.05425420E-02,2.09635420E-02,1.55427560E-02,1.14450120E-02,3.55897330E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,22.98,135.42,135.72,134.44,0.47,134.38,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,LRL,Laurel Mtn,35.47954,-117.68212,1340.00,100,CI.LRL..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.LRL..HH,37.50000,0.04300,37.50000,0.04300,37.50000,0.03332,5.24184240E-02,3.81637210E-02,1.67225380E-01,8.65996780E-02,3.83861510E-02,5.35267070E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,125.83,192.55,192.49,191.55,0.47,191.51,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,MLAC,Mammoth,37.63019,-118.83605,2162.00,100,CI.MLAC..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.MLAC..HH,16.95755,0.04706,16.95755,0.04706,15.96886,0.03332,1.85889540E-02,1.68308000E-02,4.45729590E-02,3.09299000E-02,1.43116420E-02,6.62328420E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,51.55,311.06,310.92,310.04,0.47,310.01,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,MPP,Mcpherson Peak,34.88848,-119.81362,1739.00,100,CI.MPP..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.MPP..HH,11.82572,0.03382,11.82572,0.03382,11.47580,0.10588,2.46721370E-03,3.57646250E-03,5.55499000E-03,1.07195420E-02,6.65848200E-03,1.11328240E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,312.26,185.95,185.97,184.95,0.47,184.90,0.48,nan,nan,nan,nan,nan,CI,NCEDC,MTP,Mountain Pass,35.48434,-115.55320,1588.00,100,CI.MTP..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.MTP..HH,25.82189,0.06166,25.82189,0.06166,25.82189,0.03591,1.59796680E-01,7.25907980E-02,4.40158360E-01,1.39160620E-01,3.01664060E-02,2.76819710E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,1.61,333.15,333.94,332.13,0.47,332.10,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,MUR,Murrieta,33.59999,-117.19543,562.00,100,CI.MUR..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.MUR..HH,10.80672,0.04566,10.80672,0.04566,11.13623,0.03485,3.21441030E-02,1.62164700E-02,1.49465790E-01,2.52588100E-02,9.38591680E-03,1.94366990E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,18.14,278.07,278.63,277.06,0.47,277.03,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,MWC,Mount Wilson Obsv,34.22362,-118.05832,1725.00,100,CI.MWC..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.MWC..HH,12.55790,0.06953,12.55790,0.06953,13.33540,0.06354,8.25635220E-03,7.58750690E-03,2.40469040E-02,2.25972530E-02,8.20089850E-03,1.64413060E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,313.00,302.41,302.37,301.39,0.47,301.37,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,NEE2,Needles Airport,34.76786,-114.61928,270.00,100,CI.NEE2..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.NEE2..HH,10.48695,0.03382,10.48695,0.03382,9.02456,0.04849,4.58845140E-02,2.81947210E-02,1.30562260E-01,1.21482300E-01,3.98311050E-02,3.33028540E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,33.38,265.48,265.74,264.47,0.47,264.43,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,OSI,Osito Audit: Castaic Lake,34.61450,-118.72350,718.00,100,CI.OSI..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.OSI..HH,10.80672,0.03700,10.80672,0.03700,9.02456,0.03332,4.80191740E-03,7.48664010E-03,1.01029590E-02,1.68146660E-02,1.19070450E-02,2.11226230E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,19.92,287.36,287.88,286.35,0.47,286.32,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,PASC,Art Center College of Design (GSN-affiliate),34.17141,-118.18523,341.00,100,CI.PASC.00.HHE__20241025T080438Z__20241025T081200Z.mseed,CI.PASC.00.HH,8.49839,0.05306,8.49839,0.05306,9.87552,0.06748,3.66333870E-03,5.94509620E-03,1.45888210E-02,6.13597780E-03,1.30572050E-02,1.78665540E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,348.98,334.09,334.82,333.07,0.47,333.05,0.48,nan,nan,nan,nan,nan,CI,NCEDC,PMD,Palm Desert,33.64785,-116.37769,296.00,100,CI.PMD..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.PMD..HH,20.92549,0.04300,20.92549,0.04300,22.89863,0.03700,8.64115450E-03,5.26582090E-03,1.86099730E-02,1.80462210E-02,4.74220810E-03,2.30045520E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,71.59,180.32,180.03,179.32,0.47,179.27,0.48,nan,nan,nan,nan,nan,CI,NCEDC,POR,Porterville,36.10368,-119.00343,198.00,100,CI.POR..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.POR..HH,34.86859,0.03813,34.86859,0.03813,31.86402,0.03485,3.88011330E-02,5.33493070E-03,8.36381830E-03,5.96755380E-03,2.16775510E-03,9.40736840E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,57.82,317.76,317.45,316.74,0.47,316.71,0.48,nan,nan,nan,nan,nan,CI,NCEDC,RFR,Rock Front Ranch,35.11358,-120.09721,386.30,100,CI.RFR..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.RFR..HH,11.47580,0.03332,11.47580,0.03332,13.74203,0.05149,2.37395450E-03,1.80204870E-03,4.27736340E-03,3.11917200E-03,2.78715890E-03,8.75620640E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,20.29,338.90,339.50,337.87,0.47,337.85,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,RPV,Rancho Palos Verdes,33.74346,-118.40412,107.00,100,CI.RPV..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.RPV..HH,10.48695,0.03332,10.48695,0.03332,11.13623,0.03332,6.22506070E-03,9.06079860E-03,2.02958210E-02,2.42551450E-02,1.93506970E-02,1.57677710E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,357.48,191.77,192.24,190.77,0.47,190.73,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,RRX,Barstow Service Center,34.87499,-116.99681,676.20,100,CI.RRX..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.RRX..HH,12.18631,0.04300,12.18631,0.04300,18.00746,0.03332,7.74428550E-02,8.08750180E-02,2.17770790E-01,2.06768630E-01,1.71231460E-01,2.23998970E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,5.02,290.52,291.19,289.50,0.47,289.47,0.48,nan,nan,nan,nan,nan,CI,NCEDC,RVR,Riverside,33.99351,-117.37545,266.00,100,CI.RVR..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.RVR..HH,11.82572,0.03332,11.82572,0.03332,12.18631,0.03332,7.00070140E-03,9.07691650E-03,1.35048840E-02,1.88271000E-02,9.81706050E-03,1.62051840E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,42.66,298.58,298.67,297.57,0.47,297.54,0.48,nan,nan,nan,nan,nan,CI,NCEDC,RYS,Reyes Peak,34.64341,-119.35224,1807.00,100,CI.RYS..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.RYS..HH,9.58330,0.03382,9.58330,0.03382,11.47580,0.03332,5.29607660E-03,9.31793980E-03,1.62011480E-02,2.04560870E-02,1.24829340E-02,2.78006340E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,44.03,337.79,337.81,336.77,0.47,336.74,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SBC,Santa Barbara,34.44076,-119.71492,94.00,100,CI.SBC..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.SBC..HH,6.68312,0.04566,6.68312,0.04566,6.88691,0.05635,3.57494060E-03,9.26576960E-03,6.36433150E-03,8.87149810E-03,1.34391330E-02,4.18759850E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,8.58,342.25,343.02,341.23,0.47,341.20,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SDD,Saddleback,33.55259,-117.66171,120.00,100,CI.SDD..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.SDD..HH,5.10009,0.06748,5.10009,0.06748,5.75117,0.05468,1.77345170E-02,3.05520200E-02,2.69940470E-02,4.36323010E-02,4.70166130E-02,6.55660940E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,316.97,106.99,107.09,106.03,0.47,105.95,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SHO,Shoshone,35.89960,-116.27515,451.00,100,CI.SHO..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.SHO..HH,37.50000,0.09389,37.50000,0.09389,37.50000,0.03332,7.55203020E-01,4.19187090E-01,2.20772860E+00,1.93255030E+00,3.48213900E-01,1.71966690E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,12.30,80.73,81.05,79.80,0.46,79.69,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SLA,Slate Mountain,35.89095,-117.28332,1174.00,100,CI.SLA..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.SLA..HH,31.86402,0.08580,31.86402,0.08580,33.83684,0.03332,2.53416290E-01,1.93320430E-01,6.05339600E-01,5.74876320E-01,1.42469060E-01,1.33968960E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,60.55,298.42,298.08,297.40,0.47,297.38,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SMM,Simmler,35.31420,-119.99581,599.00,100,CI.SMM..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.SMM..HH,11.82572,0.18181,11.82572,0.18181,11.82572,0.03485,5.65371470E-03,7.62326530E-03,1.14270700E-02,1.11910680E-02,1.47578270E-02,2.50302880E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,73.00,156.71,156.48,155.72,0.47,155.67,0.48,nan,nan,nan,nan,nan,CI,NCEDC,SPG2,Springville 2,36.20057,-118.76624,627.00,100,CI.SPG2..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.SPG2..HH,35.93181,0.03485,35.93181,0.03485,35.93181,0.04431,9.54295870E-03,2.90824030E-03,6.89692730E-03,6.63596390E-03,3.25868140E-03,7.17407380E-04
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,30.27,117.05,117.26,116.08,0.47,116.01,0.48,nan,nan,nan,nan,nan,CI,NCEDC,SRT,Snort,35.69235,-117.75051,667.00,100,CI.SRT..HNZ__20241025T080438Z__20241025T081200Z.mseed,CI.SRT..HN,20.30631,0.11244,20.30631,0.11244,29.11834,0.09971,4.70910540E-02,6.56858870E-02,1.33575420E-01,9.66313750E-02,7.20438570E-02,3.41727550E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,0.13,276.84,277.49,275.82,0.47,275.79,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,SVD,Seven Oaks,34.10647,-117.09822,605.00,100,CI.SVD..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.SVD..HH,14.59285,0.05635,14.59285,0.05635,14.16105,0.03700,3.37278050E-02,2.68995490E-02,1.12988030E-01,5.88831970E-02,5.77728250E-02,2.56873110E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,43.01,209.57,209.63,208.56,0.47,208.52,0.48,nan,nan,nan,nan,nan,CI,NCEDC,TEJ,El Tejon,35.23107,-118.68878,650.00,100,CI.TEJ..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.TEJ..HH,14.16105,0.08327,14.16105,0.08327,15.03781,0.04566,9.25080560E-03,5.77593300E-03,2.71273400E-02,2.34107460E-02,8.32326570E-03,1.77075050E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,54.83,248.60,248.42,247.58,0.47,247.55,0.48,nan,nan,nan,nan,nan,CI,NCEDC,TER2,Tule Elk Reserve,35.33233,-119.36238,80.00,100,CI.TER2..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.TER2..HH,10.48695,0.04300,10.48695,0.04300,11.13623,0.07165,1.05996740E-02,9.92537610E-03,2.20018000E-02,2.02904350E-02,1.33429970E-02,4.55223150E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,51.79,265.13,264.99,264.11,0.47,264.08,0.48,nan,nan,nan,nan,nan,CI,NCEDC,TFT,Taft,35.14592,-119.41946,233.00,100,CI.TFT..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.TFT..HH,7.53630,0.03591,7.53630,0.03591,7.76610,0.07609,6.64291860E-03,8.33442510E-03,1.69603450E-02,2.61538320E-02,1.06278490E-02,3.59681360E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,36.68,235.66,235.85,234.65,0.47,234.61,0.48,nan,nan,nan,nan,nan,CI,NCEDC,THC,Tehachapi,34.90853,-118.66443,1688.00,100,CI.THC..HNE__20241025T080438Z__20241025T081200Z.mseed,CI.THC..HN,9.02456,0.13464,9.02456,0.13464,8.49839,0.13464,4.27494060E-03,7.19439840E-03,1.04412850E-02,9.54727750E-03,1.18481360E-02,2.07414040E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,115.96,113.34,113.29,112.37,0.47,112.29,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,TIN,Tinemaha,37.05422,-118.23009,1197.00,100,CI.TIN..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.TIN..HH,18.00746,0.04049,18.00746,0.04049,23.59686,0.03332,3.01597470E-02,2.47317530E-02,6.61496840E-02,7.12851230E-02,3.99370370E-02,1.14386310E-02
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,40.05,229.82,229.93,228.81,0.47,228.78,0.48,nan,nan,nan,nan,nan,CI,NCEDC,TJR,Tejon Ranch,35.02722,-118.74373,398.00,100,CI.TJR..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.TJR..HH,14.16105,0.07384,14.16105,0.07384,15.49635,0.04431,7.12936060E-03,1.26016240E-02,1.75126310E-02,2.32919250E-02,2.53633300E-02,1.44676690E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,321.22,166.75,166.89,165.75,0.47,165.70,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,TUQ,Turquoise Mountain,35.43584,-115.92389,1350.00,100,CI.TUQ..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.TUQ..HH,32.83561,0.04706,32.83561,0.04706,30.00622,0.03332,2.71622830E-01,1.16935210E-01,9.81938580E-01,2.97700190E-01,8.53172020E-02,9.87717440E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,64.19,198.12,197.87,197.12,0.47,197.07,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,VES,Vestal,35.84089,-119.08469,154.00,100,CI.VES..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.VES..HH,12.94081,0.06354,12.94081,0.06354,13.74203,0.05149,1.46679270E-02,9.97271270E-03,2.40798020E-02,3.06834140E-02,9.86170760E-03,3.77864190E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,5.38,227.48,228.02,226.47,0.47,226.44,0.48,nan,nan,nan,nan,nan,CI,IRIS-DMC,VTV,Victorville,34.56065,-117.32960,843.00,100,CI.VTV..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.VTV..HH,12.18631,0.03332,12.18631,0.03332,13.33540,0.04566,1.01913350E-01,4.89018700E-02,2.00343710E-01,1.50868530E-01,3.56637430E-02,2.77325980E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,53.56,163.07,163.05,162.08,0.47,162.03,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WAS2,Alta Sierra 2,35.73770,-118.55743,1828.00,100,CI.WAS2..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.WAS2..HH,15.03781,0.03332,15.03781,0.03332,15.03781,0.03332,3.64647260E-02,1.24919360E-02,4.13677920E-02,1.53489700E-02,9.78506320E-03,3.10438780E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,47.46,119.36,119.50,118.39,0.47,118.32,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WBP,Bear Peak,35.87841,-118.07414,2494.60,100,CI.WBP..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.WBP..HH,29.11834,0.03485,29.11834,0.03485,30.92117,0.03382,5.15214640E-02,1.43196300E-02,5.01033680E-02,2.48607860E-02,1.72822230E-02,4.40332750E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,43.22,88.07,88.22,87.12,0.46,87.03,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WCS2,Coso Hot Springs 2,36.02521,-117.76526,1143.00,100,CI.WCS2..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.WCS2..HH,37.50000,0.04173,37.50000,0.04173,37.50000,0.03332,1.06304580E-01,4.44173570E-02,1.73565170E-01,6.06837390E-02,4.12172260E-02,7.83840000E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,65.17,120.47,120.47,119.50,0.47,119.42,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WLH2,Little Horse 2,36.15207,-118.31319,2671.40,100,CI.WLH2..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.WLH2..HH,31.86402,0.03332,31.86402,0.03332,34.86859,0.04997,2.30033650E-02,1.44725080E-02,5.13107550E-02,3.82706090E-02,1.63082650E-02,3.01662630E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,51.69,87.08,87.20,86.14,0.46,86.04,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WMF,Mccloud Flat,36.11758,-117.85486,1537.40,100,CI.WMF..HHE__20241025T080438Z__20241025T081200Z.mseed,CI.WMF..HH,37.50000,0.04300,37.50000,0.04300,37.50000,0.03332,9.49135240E-02,5.07528560E-02,1.74513010E-01,1.24973760E-01,5.11635510E-02,5.70452310E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,40.77,111.67,111.81,110.70,0.47,110.63,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WNM,Nine Mile Canyon,35.84220,-117.90616,974.30,100,CI.WNM..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.WNM..HH,37.50000,0.07841,37.50000,0.07841,37.50000,0.03332,3.76665710E-02,1.31290540E-02,2.90742560E-02,1.57576680E-02,1.39324540E-02,3.78069520E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,45.52,144.37,144.42,143.38,0.47,143.32,0.48,nan,nan,nan,nan,nan,CI,NCEDC,WOR,Onyx Ranch,35.69563,-118.24246,795.00,100,CI.WOR..HHZ__20241025T080438Z__20241025T081200Z.mseed,CI.WOR..HH,28.25673,0.05468,28.25673,0.05468,26.60925,0.03332,2.14667710E-02,1.28001310E-02,2.87243380E-02,1.67174870E-02,6.12617800E-03,2.39583640E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,62.66,289.26,288.89,288.24,0.47,288.21,0.48,nan,nan,nan,nan,nan,CI,NCEDC,YEG2,Yeguas Mtn. 2,35.43831,-119.96306,963.00,100,CI.YEG2..HHN__20241025T080438Z__20241025T081200Z.mseed,CI.YEG2..HH,13.74203,0.03332,13.74203,0.03332,13.74203,0.05306,6.06374710E-03,7.28506350E-03,2.26668550E-02,1.90872370E-02,1.63473230E-02,1.41388660E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,161.33,172.60,172.95,171.61,0.47,171.56,0.48,nan,nan,nan,nan,nan,GS,IRIS-DMC,MCA04,"MCA04, Monte Cristo Range, NV",38.07672,-117.70850,1661.50,100,GS.MCA04.00.HH1__20241025T080438Z__20241025T081200Z.mseed,GS.MCA04.00.HH,30.00622,0.03382,30.00622,0.03382,30.00622,0.03332,4.52777460E-03,7.96286190E-03,1.12617750E-02,6.87683530E-03,7.36659450E-03,2.35783670E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,350.26,336.86,337.63,335.84,0.47,335.82,0.48,nan,nan,nan,nan,nan,II,IRIS-DMC,PFO,"Pinon Flat, California, USA",33.61070,-116.45440,1280.00,40,II.PFO.00.BH2__20241025T080438Z__20241025T081200Z.mseed,II.PFO.00.BH,15.00000,0.03331,15.00000,0.03331,15.00000,0.03401,5.26291100E-03,5.20054630E-03,2.36212870E-02,8.30216960E-03,4.44041720E-03,1.97834030E-03
ci40964128,2024-10-25T08:05:08.290000Z,36.60167,-117.09117,3.98,4.7,mw,154.83,223.95,224.27,222.94,0.47,222.90,0.48,nan,nan,nan,nan,nan,IM,IRIS-DMC,NV31,"NVAR Array Site 31, Mina, NV, USA",38.43280,-118.15540,1509.00,40,IM.NV31..BHE__20241025T080438Z__20241025T081200Z.mseed,IM.NV31..BH,15.00000,0.03331,15.00000,0.03331,15.00000,0.03331,2.57164650E-03,3.92000360E-03,6.39245780E-03,5.42847480E-03,4.52768170E-03,1.10261710E-03
